"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2841.17	1925
2841.68	1548
2842.18	1314
2842.69	1154
2843.19	1035
2843.7	980
2844.2	931
2844.71	872
2845.21	854
2845.72	865
2846.22	819
2846.73	751
2847.23	717
2847.74	703
2848.24	674
2848.75	687
2849.25	734
2849.76	802
2850.26	869
2850.77	879
2851.28	833
2851.78	844
2852.29	851
2852.79	799
2853.3	746
2853.8	774
2854.31	787
2854.81	762
2855.32	774
2855.83	804
2856.33	806
2856.84	814
2857.34	815
2857.85	830
2858.36	859
2858.86	884
2859.37	861
2859.88	818
2860.38	827
2860.89	830
2861.39	804
2861.9	815
2862.41	808
2862.91	742
2863.42	732
2863.93	767
2864.43	737
2864.94	668
2865.45	653
2865.95	640
2866.46	620
2866.97	603
2867.48	597
2867.98	621
2868.49	626
2869	646
2869.5	669
2870.01	695
2870.52	680
2871.03	669
2871.53	698
2872.04	775
2872.55	827
2873.05	790
2873.56	727
2874.07	704
2874.58	741
2875.09	763
2875.59	755
2876.1	712
2876.61	679
2877.12	680
2877.62	693
2878.13	669
2878.64	665
2879.15	688
2879.66	702
2880.16	710
2880.67	692
2881.18	682
2881.69	723
2882.2	791
2882.71	835
2883.21	821
2883.72	827
2884.23	821
2884.74	742
2885.25	710
2885.76	741
2886.26	713
2886.77	694
2887.28	661
2887.79	587
2888.3	552
2888.81	564
2889.32	584
2889.83	602
2890.34	612
2890.84	603
2891.35	574
2891.86	597
2892.37	616
2892.88	616
2893.39	633
2893.9	639
2894.41	625
2894.92	628
2895.43	637
2895.94	630
2896.45	630
2896.96	670
2897.47	647
2897.98	604
2898.49	629
2898.99	658
2899.5	653
2900.01	649
2900.52	640
2901.03	665
2901.54	681
