peak_location;start_window;end_window
2414.5;2364.07;2464.52
2414.96;2364.53;2464.99
2415.43;2364.99;2465.46
2415.89;2365.45;2465.93
2416.36;2365.91;2466.4
2416.82;2366.37;2466.87
2417.29;2366.83;2467.34
2417.75;2367.29;2467.81
2418.22;2368.21;2468.28
2418.68;2368.67;2468.75
2419.15;2369.13;2469.22
2419.61;2369.59;2469.69
2420.08;2370.05;2470.16
2420.55;2370.52;2470.63
2421.01;2370.98;2471.1
2421.48;2371.44;2471.57
2421.94;2371.9;2472.04
2422.41;2372.36;2472.51
2422.87;2372.82;2472.98
2423.34;2373.28;2473.45
2423.81;2373.74;2473.92
2424.27;2374.2;2474.39
2424.74;2374.66;2474.87
2425.2;2375.13;2475.34
2425.67;2375.59;2475.81
2426.14;2376.05;2476.28
2426.6;2376.51;2476.75
2427.07;2376.97;2477.22
2427.54;2377.43;2477.69
2428;2377.89;2478.16
2428.47;2378.36;2478.63
2428.93;2378.82;2479.11
2429.4;2379.28;2479.58
2429.87;2379.74;2480.05
2430.33;2380.2;2480.52
2430.8;2380.66;2480.99
2431.27;2381.13;2481.46
2431.73;2381.59;2481.93
2432.2;2382.05;2482.41
2432.67;2382.51;2482.88
2433.14;2382.97;2483.35
2433.6;2383.44;2483.82
2434.07;2383.9;2484.29
2434.54;2384.36;2484.76
2435;2384.82;2485.24
2435.47;2385.28;2485.71
2435.94;2385.75;2486.18
2436.4;2386.21;2486.65
2436.87;2386.67;2487.12
2437.34;2387.13;2487.6
2437.81;2387.6;2488.07
2438.27;2388.06;2488.54
2438.74;2388.52;2489.01
2439.21;2388.98;2489.48
2439.68;2389.45;2489.96
2440.14;2389.91;2490.43
2440.61;2390.37;2490.9
2441.08;2390.83;2491.37
2441.55;2391.3;2491.85
2442.01;2391.76;2492.32
2442.48;2392.22;2492.79
2442.95;2392.69;2493.26
2443.42;2393.15;2493.74
2443.89;2393.61;2494.21
2444.35;2394.08;2494.68
2444.82;2394.54;2495.15
2445.29;2395;2495.63
2445.76;2395.47;2496.1
2446.23;2395.93;2496.57
2446.69;2396.39;2497.05
2447.16;2396.86;2497.52
2447.63;2397.32;2497.99
2448.1;2397.78;2498.47
2448.57;2398.25;2498.94
2449.03;2398.71;2499.41
2449.5;2399.17;2499.89
2449.97;2399.64;2500.36
2450.44;2400.1;2500.83
2450.91;2400.56;2501.31
2451.38;2401.03;2501.78
2451.85;2401.49;2502.25
2452.31;2401.95;2502.73
2452.78;2402.42;2503.2
2453.25;2402.88;2503.67
2453.72;2403.35;2504.15
2454.19;2403.81;2504.62
2454.66;2404.27;2505.09
2455.13;2404.74;2505.57
2455.6;2405.2;2506.04
2456.07;2405.67;2506.52
2456.54;2406.13;2506.99
2457;2406.6;2507.46
2457.47;2407.06;2507.94
2457.94;2407.52;2508.41
2458.41;2407.99;2508.89
2458.88;2408.45;2508.89
2459.35;2408.92;2509.36
2459.82;2409.38;2509.83
2460.29;2409.85;2510.31
2460.76;2410.31;2510.78
2461.23;2410.78;2511.26
2461.7;2411.24;2511.73
2462.17;2411.71;2512.21
2462.64;2412.17;2512.68
2463.11;2413.1;2513.15
2463.58;2413.57;2513.63
2464.05;2414.03;2514.1
2464.52;2414.5;2514.58
2464.99;2414.96;2515.05
2465.46;2415.43;2515.53
2465.93;2415.89;2516
2466.4;2416.36;2516.48
2466.87;2416.82;2516.95
2467.34;2417.29;2517.43
2467.81;2417.75;2517.9
2468.28;2418.22;2518.38
2468.75;2418.68;2518.85
2469.22;2419.15;2519.33
2469.69;2419.61;2519.8
2470.16;2420.08;2520.28
2470.63;2420.55;2520.75
2471.1;2421.01;2521.23
2471.57;2421.48;2521.7
2472.04;2421.94;2522.18
2472.51;2422.41;2522.65
2472.98;2422.87;2523.13
2473.45;2423.34;2523.6
2473.92;2423.81;2524.08
2474.39;2424.27;2524.56
2474.87;2424.74;2525.03
2475.34;2425.2;2525.51
2475.81;2425.67;2525.98
2476.28;2426.14;2526.46
2476.75;2426.6;2526.93
2477.22;2427.07;2527.41
2477.69;2427.54;2527.89
2478.16;2428;2528.36
2478.63;2428.47;2528.84
2479.11;2428.93;2529.31
2479.58;2429.4;2529.79
2480.05;2429.87;2530.27
2480.52;2430.33;2530.74
2480.99;2430.8;2531.22
2481.46;2431.27;2531.69
2481.93;2431.73;2532.17
2482.41;2432.2;2532.65
2482.88;2432.67;2533.12
2483.35;2433.14;2533.6
2483.82;2433.6;2534.08
2484.29;2434.07;2534.55
2484.76;2434.54;2535.03
2485.24;2435;2535.51
2485.71;2435.47;2535.98
2486.18;2435.94;2536.46
2486.65;2436.4;2536.94
2487.12;2436.87;2537.41
2487.6;2437.34;2537.89
2488.07;2437.81;2538.37
2488.54;2438.27;2538.84
2489.01;2438.74;2539.32
2489.48;2439.21;2539.8
2489.96;2439.68;2540.27
2490.43;2440.14;2540.75
2490.9;2440.61;2541.23
2491.37;2441.08;2541.71
2491.85;2441.55;2542.18
2492.32;2442.01;2542.66
2492.79;2442.48;2543.14
2493.26;2442.95;2543.62
2493.74;2443.42;2544.09
2494.21;2443.89;2544.57
2494.68;2444.35;2545.05
2495.15;2444.82;2545.53
2495.63;2445.29;2546
2496.1;2445.76;2546.48
2496.57;2446.23;2546.96
2497.05;2446.69;2547.44
2497.52;2447.16;2547.91
2497.99;2447.63;2548.39
2498.47;2448.1;2548.87
2498.94;2448.57;2549.35
2499.41;2449.03;2549.83
2499.89;2449.5;2550.3
2500.36;2449.97;2550.78
2500.83;2450.44;2551.26
2501.31;2450.91;2551.74
2501.78;2451.38;2552.22
2502.25;2451.85;2552.69
2502.73;2452.31;2553.17
2503.2;2452.78;2553.65
2503.67;2453.25;2554.13
2504.15;2453.72;2554.61
2504.62;2454.19;2555.09
2505.09;2454.66;2555.56
2505.57;2455.13;2556.04
2506.04;2455.6;2556.52
2506.52;2456.07;2557
2506.99;2456.54;2557
2507.46;2457;2557.48
2507.94;2457.47;2557.96
2508.41;2457.94;2558.44
2508.89;2458.88;2558.92
2509.36;2459.35;2559.39
2509.83;2459.82;2559.87
2510.31;2460.29;2560.35
2510.78;2460.76;2560.83
2511.26;2461.23;2561.31
2511.73;2461.7;2561.79
2512.21;2462.17;2562.27
2512.68;2462.64;2562.75
2513.15;2463.11;2563.23
2513.63;2463.58;2563.71
2514.1;2464.05;2564.19
2514.58;2464.52;2564.66
2515.05;2464.99;2565.14
2515.53;2465.46;2565.62
2516;2465.93;2566.1
2516.48;2466.4;2566.58
2516.95;2466.87;2567.06
2517.43;2467.34;2567.54
2517.9;2467.81;2568.02
2518.38;2468.28;2568.5
2518.85;2468.75;2568.98
2519.33;2469.22;2569.46
2519.8;2469.69;2569.94
2520.28;2470.16;2570.42
2520.75;2470.63;2570.9
2521.23;2471.1;2571.38
2521.7;2471.57;2571.86
2522.18;2472.04;2572.34
2522.65;2472.51;2572.82
2523.13;2472.98;2573.3
2523.6;2473.45;2573.78
2524.08;2473.92;2574.26
2524.56;2474.39;2574.74
2525.03;2474.87;2575.22
2525.51;2475.34;2575.7
2525.98;2475.81;2576.18
2526.46;2476.28;2576.66
2526.93;2476.75;2577.14
2527.41;2477.22;2577.62
2527.89;2477.69;2578.1
2528.36;2478.16;2578.59
2528.84;2478.63;2579.07
2529.31;2479.11;2579.55
2529.79;2479.58;2580.03
2530.27;2480.05;2580.51
2530.74;2480.52;2580.99
2531.22;2480.99;2581.47
2531.69;2481.46;2581.95
2532.17;2481.93;2582.43
2532.65;2482.41;2582.91
2533.12;2482.88;2583.39
2533.6;2483.35;2583.88
2534.08;2483.82;2584.36
2534.55;2484.29;2584.84
2535.03;2484.76;2585.32
2535.51;2485.24;2585.8
2535.98;2485.71;2586.28
2536.46;2486.18;2586.76
2536.94;2486.65;2587.24
2537.41;2487.12;2587.73
2537.89;2487.6;2588.21
2538.37;2488.07;2588.69
2538.84;2488.54;2589.17
2539.32;2489.01;2589.65
2539.8;2489.48;2590.13
2540.27;2489.96;2590.62
2540.75;2490.43;2591.1
2541.23;2490.9;2591.58
2541.71;2491.37;2592.06
2542.18;2491.85;2592.54
2542.66;2492.32;2593.03
2543.14;2492.79;2593.51
2543.62;2493.26;2593.99
2544.09;2493.74;2594.47
2544.57;2494.21;2594.95
2545.05;2494.68;2595.44
2545.53;2495.15;2595.92
2546;2495.63;2596.4
2546.48;2496.1;2596.88
2546.96;2496.57;2597.37
2547.44;2497.05;2597.85
2547.91;2497.52;2598.33
2548.39;2497.99;2598.81
2548.87;2498.47;2599.3
2549.35;2498.94;2599.78
2549.83;2499.41;2600.26
2550.3;2499.89;2600.74
2550.78;2500.36;2601.23
2551.26;2500.83;2601.71
2551.74;2501.31;2602.19
2552.22;2501.78;2602.68
2552.69;2502.25;2603.16
2553.17;2502.73;2603.64
2553.65;2503.2;2604.12
2554.13;2503.67;2604.61
2554.61;2504.15;2605.09
2555.09;2504.62;2605.57
2555.56;2505.09;2605.57
2556.04;2505.57;2606.06
2556.52;2506.04;2606.54
2557;2506.99;2607.02
2557.48;2507.46;2607.51
2557.96;2507.94;2607.99
2558.44;2508.41;2608.47
2558.92;2508.89;2608.96
2559.39;2509.36;2609.44
2559.87;2509.83;2609.92
2560.35;2510.31;2610.41
2560.83;2510.78;2610.89
2561.31;2511.26;2611.38
2561.79;2511.73;2611.86
2562.27;2512.21;2612.34
2562.75;2512.68;2612.83
2563.23;2513.15;2613.31
2563.71;2513.63;2613.79
2564.19;2514.1;2614.28
2564.66;2514.58;2614.76
2565.14;2515.05;2615.25
2565.62;2515.53;2615.73
2566.1;2516;2616.21
2566.58;2516.48;2616.7
2567.06;2516.95;2617.18
2567.54;2517.43;2617.67
2568.02;2517.9;2618.15
2568.5;2518.38;2618.64
2568.98;2518.85;2619.12
2569.46;2519.33;2619.61
2569.94;2519.8;2620.09
2570.42;2520.28;2620.57
2570.9;2520.75;2621.06
2571.38;2521.23;2621.54
2571.86;2521.7;2622.03
2572.34;2522.18;2622.51
2572.82;2522.65;2623
2573.3;2523.13;2623.48
2573.78;2523.6;2623.97
2574.26;2524.08;2624.45
2574.74;2524.56;2624.94
2575.22;2525.03;2625.42
2575.7;2525.51;2625.91
2576.18;2525.98;2626.39
2576.66;2526.46;2626.88
2577.14;2526.93;2627.36
2577.62;2527.41;2627.85
2578.1;2527.89;2628.33
2578.59;2528.36;2628.82
2579.07;2528.84;2629.3
2579.55;2529.31;2629.79
2580.03;2529.79;2630.28
2580.51;2530.27;2630.76
2580.99;2530.74;2631.25
2581.47;2531.22;2631.73
2581.95;2531.69;2632.22
2582.43;2532.17;2632.7
2582.91;2532.65;2633.19
2583.39;2533.12;2633.67
2583.88;2533.6;2634.16
2584.36;2534.08;2634.65
2584.84;2534.55;2635.13
2585.32;2535.03;2635.62
2585.8;2535.51;2636.1
2586.28;2535.98;2636.59
2586.76;2536.46;2637.08
2587.24;2536.94;2637.56
2587.73;2537.41;2638.05
2588.21;2537.89;2638.54
2588.69;2538.37;2639.02
2589.17;2538.84;2639.51
2589.65;2539.32;2639.99
2590.13;2539.8;2640.48
2590.62;2540.27;2640.97
2591.1;2540.75;2641.45
2591.58;2541.23;2641.94
2592.06;2541.71;2642.43
2592.54;2542.18;2642.91
2593.03;2542.66;2643.4
2593.51;2543.14;2643.89
2593.99;2543.62;2644.37
2594.47;2544.09;2644.86
2594.95;2544.57;2645.35
2595.44;2545.05;2645.83
2595.92;2545.53;2646.32
2596.4;2546;2646.81
2596.88;2546.48;2647.29
2597.37;2546.96;2647.78
2597.85;2547.44;2648.27
2598.33;2547.91;2648.76
2598.81;2548.39;2649.24
2599.3;2548.87;2649.73
2599.78;2549.35;2650.22
2600.26;2549.83;2650.71
2600.74;2550.3;2651.19
2601.23;2550.78;2651.68
2601.71;2551.26;2652.17
2602.19;2551.74;2652.66
2602.68;2552.22;2653.14
2603.16;2552.69;2653.63
2603.64;2553.17;2654.12
2604.12;2553.65;2654.61
2604.61;2554.13;2655.09
2605.09;2554.61;2655.58
2605.57;2555.56;2655.58
2606.06;2556.04;2656.07
2606.54;2556.52;2656.56
2607.02;2557;2657.05
2607.51;2557.48;2657.53
2607.99;2557.96;2658.02
2608.47;2558.44;2658.51
2608.96;2558.92;2659
2609.44;2559.39;2659.49
2609.92;2559.87;2659.97
2610.41;2560.35;2660.46
2610.89;2560.83;2660.95
2611.38;2561.31;2661.44
2611.86;2561.79;2661.93
2612.34;2562.27;2662.42
2612.83;2562.75;2662.9
2613.31;2563.23;2663.39
2613.79;2563.71;2663.88
2614.28;2564.19;2664.37
2614.76;2564.66;2664.86
2615.25;2565.14;2665.35
2615.73;2565.62;2665.84
2616.21;2566.1;2666.32
2616.7;2566.58;2666.81
2617.18;2567.06;2667.3
2617.67;2567.54;2667.79
2618.15;2568.02;2668.28
2618.64;2568.5;2668.77
2619.12;2568.98;2669.26
2619.61;2569.46;2669.75
2620.09;2569.94;2670.24
2620.57;2570.42;2670.73
2621.06;2570.9;2671.21
2621.54;2571.38;2671.7
2622.03;2571.86;2672.19
2622.51;2572.34;2672.68
2623;2572.82;2673.17
2623.48;2573.3;2673.66
2623.97;2573.78;2674.15
2624.45;2574.26;2674.64
2624.94;2574.74;2675.13
2625.42;2575.22;2675.62
2625.91;2575.7;2676.11
2626.39;2576.18;2676.6
2626.88;2576.66;2677.09
2627.36;2577.14;2677.58
2627.85;2577.62;2678.07
2628.33;2578.1;2678.56
2628.82;2578.59;2679.05
2629.3;2579.07;2679.54
2629.79;2579.55;2680.03
2630.28;2580.03;2680.52
2630.76;2580.51;2681.01
2631.25;2580.99;2681.5
2631.73;2581.47;2681.99
2632.22;2581.95;2682.48
2632.7;2582.43;2682.97
2633.19;2582.91;2683.46
2633.67;2583.39;2683.95
2634.16;2583.88;2684.44
2634.65;2584.36;2684.93
2635.13;2584.84;2685.42
2635.62;2585.32;2685.91
2636.1;2585.8;2686.4
2636.59;2586.28;2686.89
2637.08;2586.76;2687.39
2637.56;2587.24;2687.88
2638.05;2587.73;2688.37
2638.54;2588.21;2688.86
2639.02;2588.69;2689.35
2639.51;2589.17;2689.84
2639.99;2589.65;2690.33
2640.48;2590.13;2690.82
2640.97;2590.62;2691.31
2641.45;2591.1;2691.8
2641.94;2591.58;2692.29
2642.43;2592.06;2692.79
2642.91;2592.54;2693.28
2643.4;2593.03;2693.77
2643.89;2593.51;2694.26
2644.37;2593.99;2694.75
2644.86;2594.47;2695.24
2645.35;2594.95;2695.73
2645.83;2595.44;2696.23
2646.32;2595.92;2696.72
2646.81;2596.4;2697.21
2647.29;2596.88;2697.7
2647.78;2597.37;2698.19
2648.27;2597.85;2698.68
2648.76;2598.33;2699.18
2649.24;2598.81;2699.67
2649.73;2599.3;2700.16
2650.22;2599.78;2700.65
2650.71;2600.26;2701.14
2651.19;2600.74;2701.64
2651.68;2601.23;2702.13
2652.17;2601.71;2702.62
2652.66;2602.19;2703.11
2653.14;2602.68;2703.6
2653.63;2603.16;2704.1
2654.12;2603.64;2704.59
2654.61;2604.12;2705.08
2655.09;2604.61;2705.57
2655.58;2605.57;2706.07
2656.07;2606.06;2706.56
2656.56;2606.54;2707.05
2657.05;2607.02;2707.54
2657.53;2607.51;2707.54
2658.02;2607.99;2708.04
2658.51;2608.47;2708.53
2659;2608.96;2709.02
2659.49;2609.44;2709.51
2659.97;2609.92;2710.01
2660.46;2610.41;2710.5
2660.95;2610.89;2710.99
2661.44;2611.38;2711.49
2661.93;2611.86;2711.98
2662.42;2612.34;2712.47
2662.9;2612.83;2712.96
2663.39;2613.31;2713.46
2663.88;2613.79;2713.95
2664.37;2614.28;2714.44
2664.86;2614.76;2714.94
2665.35;2615.25;2715.43
2665.84;2615.73;2715.92
2666.32;2616.21;2716.42
2666.81;2616.7;2716.91
2667.3;2617.18;2717.4
2667.79;2617.67;2717.9
2668.28;2618.15;2718.39
2668.77;2618.64;2718.89
2669.26;2619.12;2719.38
2669.75;2619.61;2719.87
2670.24;2620.09;2720.37
2670.73;2620.57;2720.86
2671.21;2621.06;2721.35
2671.7;2621.54;2721.85
2672.19;2622.03;2722.34
2672.68;2622.51;2722.84
2673.17;2623;2723.33
2673.66;2623.48;2723.82
2674.15;2623.97;2724.32
2674.64;2624.45;2724.81
2675.13;2624.94;2725.31
2675.62;2625.42;2725.8
2676.11;2625.91;2726.29
2676.6;2626.39;2726.79
2677.09;2626.88;2727.28
2677.58;2627.36;2727.78
2678.07;2627.85;2728.27
2678.56;2628.33;2728.77
2679.05;2628.82;2729.26
2679.54;2629.3;2729.76
2680.03;2629.79;2730.25
2680.52;2630.28;2730.75
2681.01;2630.76;2731.24
2681.5;2631.25;2731.73
2681.99;2631.73;2732.23
2682.48;2632.22;2732.72
2682.97;2632.7;2733.22
2683.46;2633.19;2733.71
2683.95;2633.67;2734.21
2684.44;2634.16;2734.7
2684.93;2634.65;2735.2
2685.42;2635.13;2735.69
2685.91;2635.62;2736.19
2686.4;2636.1;2736.68
2686.89;2636.59;2737.18
2687.39;2637.08;2737.68
2687.88;2637.56;2738.17
2688.37;2638.05;2738.67
2688.86;2638.54;2739.16
2689.35;2639.02;2739.66
2689.84;2639.51;2740.15
2690.33;2639.99;2740.65
2690.82;2640.48;2741.14
2691.31;2640.97;2741.64
2691.8;2641.45;2742.14
2692.29;2641.94;2742.63
2692.79;2642.43;2743.13
2693.28;2642.91;2743.62
2693.77;2643.4;2744.12
2694.26;2643.89;2744.61
2694.75;2644.37;2745.11
2695.24;2644.86;2745.61
2695.73;2645.35;2746.1
2696.23;2645.83;2746.6
2696.72;2646.32;2747.09
2697.21;2646.81;2747.59
2697.7;2647.29;2748.09
2698.19;2647.78;2748.58
2698.68;2648.27;2749.08
2699.18;2648.76;2749.58
2699.67;2649.24;2750.07
2700.16;2649.73;2750.57
2700.65;2650.22;2751.07
2701.14;2650.71;2751.56
2701.64;2651.19;2752.06
2702.13;2651.68;2752.56
2702.62;2652.17;2753.05
2703.11;2652.66;2753.55
2703.6;2653.14;2754.05
2704.1;2653.63;2754.54
2704.59;2654.12;2755.04
2705.08;2654.61;2755.54
2705.57;2655.09;2756.03
2706.07;2655.58;2756.53
2706.56;2656.07;2757.03
2707.05;2656.56;2757.52
2707.54;2657.53;2758.02
2708.04;2658.02;2758.52
2708.53;2658.51;2759.02
2709.02;2659;2759.51
2709.51;2659.49;2760.01
2710.01;2659.97;2760.51
2710.5;2660.46;2760.51
2710.99;2660.95;2761.01
2711.49;2661.44;2761.5
2711.98;2661.93;2762
2712.47;2662.42;2762.5
2712.96;2662.9;2763
2713.46;2663.39;2763.49
2713.95;2663.88;2763.99
2714.44;2664.37;2764.49
2714.94;2664.86;2764.99
2715.43;2665.35;2765.48
2715.92;2665.84;2765.98
2716.42;2666.32;2766.48
2716.91;2666.81;2766.98
2717.4;2667.3;2767.48
2717.9;2667.79;2767.97
2718.39;2668.28;2768.47
2718.89;2668.77;2768.97
2719.38;2669.26;2769.47
2719.87;2669.75;2769.97
2720.37;2670.24;2770.47
2720.86;2670.73;2770.96
2721.35;2671.21;2771.46
2721.85;2671.7;2771.96
2722.34;2672.19;2772.46
2722.84;2672.68;2772.96
2723.33;2673.17;2773.46
2723.82;2673.66;2773.95
2724.32;2674.15;2774.45
2724.81;2674.64;2774.95
2725.31;2675.13;2775.45
2725.8;2675.62;2775.95
2726.29;2676.11;2776.45
2726.79;2676.6;2776.95
2727.28;2677.09;2777.45
2727.78;2677.58;2777.95
2728.27;2678.07;2778.44
2728.77;2678.56;2778.94
2729.26;2679.05;2779.44
2729.76;2679.54;2779.94
2730.25;2680.03;2780.44
2730.75;2680.52;2780.94
2731.24;2681.01;2781.44
2731.73;2681.5;2781.94
2732.23;2681.99;2782.44
2732.72;2682.48;2782.94
2733.22;2682.97;2783.44
2733.71;2683.46;2783.94
2734.21;2683.95;2784.44
2734.7;2684.44;2784.94
2735.2;2684.93;2785.43
2735.69;2685.42;2785.93
2736.19;2685.91;2786.43
2736.68;2686.4;2786.93
2737.18;2686.89;2787.43
2737.68;2687.39;2787.93
2738.17;2687.88;2788.43
2738.67;2688.37;2788.93
2739.16;2688.86;2789.43
2739.66;2689.35;2789.93
2740.15;2689.84;2790.43
2740.65;2690.33;2790.93
2741.14;2690.82;2791.43
2741.64;2691.31;2791.93
2742.14;2691.8;2792.43
2742.63;2692.29;2792.93
2743.13;2692.79;2793.43
2743.62;2693.28;2793.94
2744.12;2693.77;2794.44
2744.61;2694.26;2794.94
2745.11;2694.75;2795.44
2745.61;2695.24;2795.94
2746.1;2695.73;2796.44
2746.6;2696.23;2796.94
2747.09;2696.72;2797.44
2747.59;2697.21;2797.94
2748.09;2697.7;2798.44
2748.58;2698.19;2798.94
2749.08;2698.68;2799.44
2749.58;2699.18;2799.94
2750.07;2699.67;2800.44
2750.57;2700.16;2800.95
2751.07;2700.65;2801.45
2751.56;2701.14;2801.95
2752.06;2701.64;2802.45
2752.56;2702.13;2802.95
2753.05;2702.62;2803.45
2753.55;2703.11;2803.95
2754.05;2703.6;2804.45
2754.54;2704.1;2804.96
2755.04;2704.59;2805.46
2755.54;2705.08;2805.96
2756.03;2705.57;2806.46
2756.53;2706.07;2806.96
2757.03;2706.56;2807.46
2757.52;2707.05;2807.96
2758.02;2707.54;2808.47
2758.52;2708.04;2808.97
2759.02;2708.53;2809.47
2759.51;2709.02;2809.97
2760.01;2709.51;2810.47
2760.51;2710.5;2810.98
2761.01;2710.99;2811.48
2761.5;2711.49;2811.98
2762;2711.98;2812.48
2762.5;2712.47;2812.98
2763;2712.96;2813.49
2763.49;2713.46;2813.99
2763.99;2713.95;2814.49
2764.49;2714.44;2814.99
2764.99;2714.94;2815.49
2765.48;2715.43;2815.49
2765.98;2715.92;2816
2766.48;2716.42;2816.5
2766.98;2716.91;2817
2767.48;2717.4;2817.5
2767.97;2717.9;2818.01
2768.47;2718.39;2818.51
2768.97;2718.89;2819.01
2769.47;2719.38;2819.52
2769.97;2719.87;2820.02
2770.47;2720.37;2820.52
2770.96;2720.86;2821.02
2771.46;2721.35;2821.53
2771.96;2721.85;2822.03
2772.46;2722.34;2822.53
2772.96;2722.84;2823.04
2773.46;2723.33;2823.54
2773.95;2723.82;2824.04
2774.45;2724.32;2824.54
2774.95;2724.81;2825.05
2775.45;2725.31;2825.55
2775.95;2725.8;2826.05
2776.45;2726.29;2826.56
2776.95;2726.79;2827.06
2777.45;2727.28;2827.56
2777.95;2727.78;2828.07
2778.44;2728.27;2828.57
2778.94;2728.77;2829.07
2779.44;2729.26;2829.58
2779.94;2729.76;2830.08
2780.44;2730.25;2830.59
2780.94;2730.75;2831.09
2781.44;2731.24;2831.59
2781.94;2731.73;2832.1
2782.44;2732.23;2832.6
2782.94;2732.72;2833.1
2783.44;2733.22;2833.61
2783.94;2733.71;2834.11
2784.44;2734.21;2834.62
2784.94;2734.7;2835.12
2785.43;2735.2;2835.62
2785.93;2735.69;2836.13
2786.43;2736.19;2836.63
2786.93;2736.68;2837.14
2787.43;2737.18;2837.64
2787.93;2737.68;2838.15
2788.43;2738.17;2838.65
2788.93;2738.67;2839.15
2789.43;2739.16;2839.66
2789.93;2739.66;2840.16
2790.43;2740.15;2840.67
2790.93;2740.65;2841.17
2791.43;2741.14;2841.68
2791.93;2741.64;2842.18
2792.43;2742.14;2842.69
2792.93;2742.63;2843.19
2793.43;2743.13;2843.7
2793.94;2743.62;2844.2
2794.44;2744.12;2844.71
2794.94;2744.61;2845.21
2795.44;2745.11;2845.72
2795.94;2745.61;2846.22
2796.44;2746.1;2846.73
2796.94;2746.6;2847.23
2797.44;2747.09;2847.74
2797.94;2747.59;2848.24
2798.44;2748.09;2848.75
2798.94;2748.58;2849.25
2799.44;2749.08;2849.76
2799.94;2749.58;2850.26
2800.44;2750.07;2850.77
2800.95;2750.57;2851.28
2801.45;2751.07;2851.78
2801.95;2751.56;2852.29
2802.45;2752.06;2852.79
2802.95;2752.56;2853.3
2803.45;2753.05;2853.8
2803.95;2753.55;2854.31
2804.45;2754.05;2854.81
2804.96;2754.54;2855.32
2805.46;2755.04;2855.83
2805.96;2755.54;2856.33
2806.46;2756.03;2856.84
2806.96;2756.53;2857.34
2807.46;2757.03;2857.85
2807.96;2757.52;2858.36
2808.47;2758.02;2858.86
2808.97;2758.52;2859.37
2809.47;2759.02;2859.88
2809.97;2759.51;2860.38
2810.47;2760.01;2860.89
2810.98;2760.51;2861.39
2811.48;2761.01;2861.9
2811.98;2761.5;2862.41
2812.48;2762;2862.91
2812.98;2762.5;2863.42
2813.49;2763;2863.93
2813.99;2763.49;2864.43
2814.49;2763.99;2864.94
2814.99;2764.49;2865.45
2815.49;2765.48;2865.95
2816;2765.98;2866.46
2816.5;2766.48;2866.97
2817;2766.98;2867.48
2817.5;2767.48;2867.98
2818.01;2767.97;2868.49
2818.51;2768.47;2869
2819.01;2768.97;2869.5
2819.52;2769.47;2870.01
2820.02;2769.97;2870.52
2820.52;2770.47;2871.03
2821.02;2770.96;2871.03
2821.53;2771.46;2872.04
2822.03;2771.96;2872.04
2822.53;2772.46;2872.55
2823.04;2772.96;2873.05
2823.54;2773.46;2873.56
2824.04;2773.95;2874.07
2824.54;2774.45;2874.58
2825.05;2774.95;2875.09
2825.55;2775.45;2875.59
2826.05;2775.95;2876.1
2826.56;2776.45;2876.61
2827.06;2776.95;2877.12
2827.56;2777.45;2877.62
2828.07;2777.95;2878.13
2828.57;2778.44;2878.64
2829.07;2778.94;2879.15
2829.58;2779.44;2879.66
2830.08;2779.94;2880.16
2830.59;2780.44;2880.67
2831.09;2780.94;2881.18
2831.59;2781.44;2881.69
2832.1;2781.94;2882.2
2832.6;2782.44;2882.71
2833.1;2782.94;2883.21
2833.61;2783.44;2883.72
2834.11;2783.94;2884.23
2834.62;2784.44;2884.74
2835.12;2784.94;2885.25
2835.62;2785.43;2885.76
2836.13;2785.93;2886.26
2836.63;2786.43;2886.77
2837.14;2786.93;2887.28
2837.64;2787.43;2887.79
2838.15;2787.93;2888.3
2838.65;2788.43;2888.81
2839.15;2788.93;2889.32
2839.66;2789.43;2889.83
2840.16;2789.93;2890.34
2840.67;2790.43;2890.84
2841.17;2790.93;2891.35
2841.68;2791.43;2891.86
2842.18;2791.93;2892.37
2842.69;2792.43;2892.88
2843.19;2792.93;2893.39
2843.7;2793.43;2893.9
2844.2;2793.94;2894.41
2844.71;2794.44;2894.92
2845.21;2794.94;2895.43
2845.72;2795.44;2895.94
2846.22;2795.94;2896.45
2846.73;2796.44;2896.96
2847.23;2796.94;2897.47
2847.74;2797.44;2897.98
2848.24;2797.94;2898.49
2848.75;2798.44;2898.99
2849.25;2798.94;2899.5
2849.76;2799.44;2900.01
2850.26;2799.94;2900.52
2850.77;2800.44;2901.03
2851.28;2800.95;2901.54
2851.78;2801.45;2902.05
2852.29;2801.95;2902.56
2852.79;2802.45;2903.07
2853.3;2802.95;2903.58
2853.8;2803.45;2904.09
2854.31;2803.95;2904.61
2854.81;2804.45;2905.12
2855.32;2804.96;2905.63
2855.83;2805.46;2906.14
2856.33;2805.96;2906.65
2856.84;2806.46;2907.16
2857.34;2806.96;2907.67
2857.85;2807.46;2908.18
2858.36;2807.96;2908.69
2858.86;2808.47;2909.2
2859.37;2808.97;2909.71
2859.88;2809.47;2910.22
2860.38;2809.97;2910.73
2860.89;2810.47;2911.24
2861.39;2810.98;2911.75
2861.9;2811.48;2912.26
2862.41;2811.98;2912.78
2862.91;2812.48;2913.29
2863.42;2812.98;2913.8
2863.93;2813.49;2914.31
2864.43;2813.99;2914.82
2864.94;2814.49;2915.33
2865.45;2814.99;2915.84
2865.95;2815.49;2916.35
2866.46;2816;2916.86
2866.97;2816.5;2917.38
2867.48;2817;2917.89
2867.98;2817.5;2918.4
2868.49;2818.01;2918.91
2869;2818.51;2919.42
2869.5;2819.01;2919.93
